cekNo,External ID,date,Print,documentNumber,Name,PO/Withdrawal Number,Tracking Numbers,Memo,Currency,Amount (Foreign Currency),Amount,PROC. GA NON MAINTENANCE,Amount (Transaction Tax Total),Tax Item,Amount (Tax),Absolute Value of Amount
6593831,SNI20220310-263,10/3/2022,Print,SNI20220310-263,SNI-401,SNI-401,,,IDR,"Rp478.553,50",478553.5,,43507,,,478553.5
6593832,SNI20220310-264,10/3/2022,Print,SNI20220310-264,SNI-757,SNI-757,,,IDR,"Rp21.581.420,44",21581420.44,,1961943,,,21581420.44
6593833,SNI20220310-265,10/3/2022,Print,SNI20220310-265,17030,SNI-439,,,IDR,"Rp20.841.829,88",20841829.88,,1894713,,,20841829.88
6593834,SNI20220310-266,10/3/2022,Print,SNI20220310-266,109863,SNI-425,,,IDR,"Rp922.929,13",922929.13,,83902,,,922929.13
6593835,SNI20220310-267,10/3/2022,Print,SNI20220310-267,SNI-400,SNI-400,,,IDR,"Rp131.915,58",131915.58,,11992,,,131915.58
6593836,SNI20220310-268,10/3/2022,Print,SNI20220310-268,119200,SNI-050,,,IDR,"Rp1.297.784,95",1297784.95,,117981,,,1297784.95
6593837,SNI20220310-269,10/3/2022,Print,SNI20220310-269,SNI-399,SNI-399,,,IDR,"Rp83.201,00",83201,,7565,,,83201
6593838,SNI20220310-270,10/3/2022,Print,SNI20220310-270,5162,SNI-902,,,IDR,"Rp179.843,36",179843.36,,16347,,,179843.36
6593839,SNI20220310-271,10/3/2022,Print,SNI20220310-271,SNI-199,SNI-199,,,IDR,"Rp331.506,99",331506.99,,30138,,,331506.99
6593840,SNI20220311-272,11/3/2022,Print,SNI20220311-272,131746,SNI-228,,,IDR,"Rp307.280,06",307280.06,,27934,,,307280.06
6593841,SNI20220311-273,11/3/2022,Print,SNI20220311-273,SNI-063,SNI-063,,,IDR,"Rp2.673.442,14",2673442.14,,243040,,,2673442.14
6593842,SNI20220311-274,11/3/2022,Print,SNI20220311-274,SNI-067,SNI-067,,,IDR,"Rp1.967.903,33",1967903.33,,178899,,,1967903.33
6593843,SNI20220311-275,11/3/2022,Print,SNI20220311-275,SNI-447,SNI-447,,,IDR,"Rp449.565,28",449565.28,,40870,,,449565.28
6593844,SNI20220311-276,11/3/2022,Print,SNI20220311-276,109863,SNI-425,,,IDR,"Rp1.090.193,05",1090193.05,,99107,,,1090193.05
6593845,SNI20220311-277,11/3/2022,Print,SNI20220311-277,SNI-146,SNI-146,,,IDR,"Rp105.227,19",105227.19,,9568,,,105227.19
6593846,SNI20220311-278,11/3/2022,Print,SNI20220311-278,179149,SNI-033,,,IDR,"Rp346.489,66",346489.66,,31501,,,346489.66
6593847,SNI20220311-279,11/3/2022,Print,SNI20220311-279,137942,SNI-493,,,IDR,"Rp447.320,73",447320.73,,40666,,,447320.73
6593848,SNI20220311-280,11/3/2022,Print,SNI20220311-280,6192,SNI-311,,,IDR,"Rp290.349,18",290349.18,,26395,,,290349.18
6593849,SNI20220311-281,11/3/2022,Print,SNI20220311-281,160472,SNI-124,,,IDR,"Rp82.451,87",82451.87,,7496,,,82451.87
6593850,SNI20220311-282,11/3/2022,Print,SNI20220311-282,SNI-651,SNI-651,,,IDR,"Rp1.056.039,68",1056039.68,,96004,,,1056039.68
6593851,SNI20220311-283,11/3/2022,Print,SNI20220311-283,43947,SNI-928,,,IDR,"Rp210.037,08",210037.08,,19094,,,210037.08
6593852,SNI20220311-284,11/3/2022,Print,SNI20220311-284,48023,SNI-900,,,IDR,"Rp311.773,18",311773.18,,28341,,,311773.18
6593853,SNI20220311-285,11/3/2022,Print,SNI20220311-285,137919,SNI-903,,,IDR,"Rp266.811,07",266811.07,,24252,,,266811.07
6593854,SNI20220311-286,11/3/2022,Print,SNI20220311-286,SNI-222,SNI-222,,,IDR,"Rp181.660,85",181660.85,,16514,,,181660.85
6593855,SNI20220311-287,11/3/2022,Print,SNI20220311-287,SNI-499,SNI-499,,,IDR,"Rp765.395,83",765395.83,,69581,,,765395.83
6593856,SNI20220311-288,11/3/2022,Print,SNI20220311-288,SNI-215,SNI-215,,,IDR,"Rp811.174,14",811174.14,,73742,,,811174.14
6593857,SNI20220311-289,11/3/2022,Print,SNI20220311-289,SNI-802,SNI-802,,,IDR,"Rp45.414,96",45414.96,,4128,,,45414.96
6593858,SNI20220311-290,11/3/2022,Print,SNI20220311-290,53028,SNI-221,,,IDR,"Rp225.697,99",225697.99,,20517,,,225697.99
6593859,SNI20220311-291,11/3/2022,Print,SNI20220311-291,SNI-444,SNI-444,,,IDR,"Rp457.801,78",457801.78,,41618,,,457801.78
6593860,SNI20220311-292,11/3/2022,Print,SNI20220311-292,SNI-325,SNI-325,,,IDR,"Rp512.796,28",512796.28,,46621,,,512796.28
6593861,SNI20220311-293,11/3/2022,Print,SNI20220311-293,12787,SNI-794,,,IDR,"Rp5.066.902,37",5066902.37,,460627,,,5066902.37
6593862,SNI20220311-294,11/3/2022,Print,SNI20220311-294,SNI-122,SNI-122,,,IDR,"Rp1.644.527,78",1644527.78,,149503,,,1644527.78
6593863,SNI20220311-295,11/3/2022,Print,SNI20220311-295,KDR-500,SNI-317,,,IDR,"Rp36.663.740,00",36663740,,3333066,,,36663740
6593864,SNI20220312-296,12/3/2022,Print,SNI20220312-296,SNI-537,SNI-537,,,IDR,"Rp204.662,98",204662.98,,18609,,,204662.98
6593865,SNI20220312-297,12/3/2022,Print,SNI20220312-297,SNI-208,SNI-208,,,IDR,"Rp269.739,54",269739.54,,24521,,,269739.54
6593866,SNI20220312-298,12/3/2022,Print,SNI20220312-298,37345,SNI-135,,,IDR,"Rp2.340.256,63",2340256.63,,212750,,,2340256.63
6593867,SNI20220312-299,12/3/2022,Print,SNI20220312-299,SNI-257,SNI-257,,,IDR,"Rp135.564,59",135564.59,,12324,,,135564.59
6593868,SNI20220312-300,12/3/2022,Print,SNI20220312-300,SNI-494,SNI-494,,,IDR,"Rp130.938,14",130938.14,,11905,,,130938.14
6593869,SNI20220312-301,12/3/2022,Print,SNI20220312-301,SNI-642,SNI-642,,,IDR,"Rp34.260,40",34260.4,,3116,,,34260.4
6593870,SNI20220312-302,12/3/2022,Print,SNI20220312-302,SNI-793,SNI-793,,,IDR,"Rp388.552,24",388552.24,,35323,,,388552.24
6593871,SNI20220312-303,12/3/2022,Print,SNI20220312-303,SNI-641,SNI-641,,,IDR,"Rp304.637,14",304637.14,,27696,,,304637.14
6593878,SNI20220312-304,12/3/2022,Print,SNI20220312-304,SNI-079,SNI-079,,,IDR,"Rp1.169.003,44",1169003.44,,106274,,,1169003.44
6593879,SNI20220312-305,12/3/2022,Print,SNI20220312-305,SNI-549,SNI-549,,,IDR,"Rp2.398.429,22",2398429.22,,218038,,,2398429.22
6593880,SNI20220312-306,12/3/2022,Print,SNI20220312-306,JBR-434,SNI-363,,,IDR,"Rp136.244,88",136244.88,,12384,,,136244.88
6593881,SNI20220312-307,12/3/2022,Print,SNI20220312-307,SNI-223,SNI-223,,,IDR,"Rp291.930,46",291930.46,,26538,,,291930.46
6593882,SNI20220312-308,12/3/2022,Print,SNI20220312-308,7400,SNI-217,,,IDR,"Rp444.661,59",444661.59,,40420,,,444661.59
6594267,SNI20220312-309,12/3/2022,Print,SNI20220312-309,SNI-569,SNI-569,,,IDR,"Rp5.215.580,00",5215580,,474142,,,5215580
6594268,SNI20220312-310,12/3/2022,Print,SNI20220312-310,SNI-568,SNI-568,,,IDR,"Rp3.451.437,00",3451437,,313766,,,3451437
6593883,SNI20220314-311,14/3/2022,Print,SNI20220314-311,SNI-254,SNI-254,,,IDR,"Rp414.561,19",414561.19,,37687,,,414561.19
6593884,SNI20220314-312,14/3/2022,Print,SNI20220314-312,5676,SNI-567,,,IDR,"Rp134.870,76",134870.76,,12261,,,134870.76
6593885,SNI20220314-313,14/3/2022,Print,SNI20220314-313,25703,SNI-714,,,IDR,"Rp108.342,23",108342.23,,9851,,,108342.23
6593886,SNI20220314-314,14/3/2022,Print,SNI20220314-314,SNI-323,SNI-323,,,IDR,"Rp314.696,48",314696.48,,28609,,,314696.48
6593887,SNI20220314-315,14/3/2022,Print,SNI20220314-315,9626,SNI-859,,,IDR,"Rp2.635.978,34",2635978.34,,239634,,,2635978.34
6593888,SNI20220314-316,14/3/2022,Print,SNI20220314-316,SNI-475,SNI-475,,,IDR,"Rp224.784,60",224784.6,,20435,,,224784.6
6593889,SNI20220314-317,14/3/2022,Print,SNI20220314-317,SNI-649,SNI-649,,,IDR,"Rp400.028,32",400028.32,,36366,,,400028.32
6593890,SNI20220314-318,14/3/2022,Print,SNI20220314-318,KDR-500,SNI-075,,,IDR,"Rp1.762.108,68",1762108.68,,160190,,,1762108.68
6593891,SNI20220314-319,14/3/2022,Print,SNI20220314-319,48478,SNI-557,,,IDR,"Rp2.103.858,97",2103858.97,,191264,,,2103858.97
6593892,SNI20220314-320,14/3/2022,Print,SNI20220314-320,26176,SNI-929,,,IDR,"Rp113.649,24",113649.24,,10332,,,113649.24
6593893,SNI20220315-321,15/3/2022,Print,SNI20220315-321,8597,SNI-073,,,IDR,"Rp10.901.953,95",10901953.95,,991082,,,10901953.95
6593894,SNI20220315-322,15/3/2022,Print,SNI20220315-322,SNI-078,SNI-078,,,IDR,"Rp12.517.222,41",12517222.41,,1137927,,,12517222.41
6593895,SNI20220315-323,15/3/2022,Print,SNI20220315-323,KDR-500,SNI-075,,,IDR,"Rp2.202.637,31",2202637.31,,200238,,,2202637.31
6593896,SNI20220315-324,15/3/2022,Print,SNI20220315-324,48478,SNI-557,,,IDR,"Rp1.651.154,21",1651154.21,,150105,,,1651154.21
6593897,SNI20220315-325,15/3/2022,Print,SNI20220315-325,132820,SNI-584,,,IDR,"Rp3.289.485,34",3289485.34,,299042,,,3289485.34
6593898,SNI20220315-326,15/3/2022,Print,SNI20220315-326,17030,SNI-439,,,IDR,"Rp21.581.423,56",21581423.56,,1961948,,,21581423.56
6593899,SNI20220315-327,15/3/2022,Print,SNI20220315-327,SNI-919,SNI-919,,,IDR,"Rp38.485.285,19",38485285.19,,3498662,,,38485285.19
6593900,SNI20220315-328,15/3/2022,Print,SNI20220315-328,SNI-549,SNI-549,,,IDR,"Rp1.744.313,64",1744313.64,,158575,,,1744313.64
6593901,SNI20220315-329,15/3/2022,Print,SNI20220315-329,SNI-303,SNI-303,,,IDR,"Rp443.582,20",443582.2,,40323,,,443582.2
6593902,SNI20220315-330,15/3/2022,Print,SNI20220315-330,6192,SNI-311,,,IDR,"Rp210.015,60",210015.6,,19092,,,210015.6
6593903,SNI20220315-331,15/3/2022,Print,SNI20220315-331,SNI-488,SNI-488,,,IDR,"Rp21.581.423,50",21581423.5,,1961947,,,21581423.5
6593904,SNI20220315-332,15/3/2022,Print,SNI20220315-332,SNI-304,SNI-304,,,IDR,"Rp1.434.353,62",1434353.62,,130399,,,1434353.62
6593905,SNI20220315-333,15/3/2022,Print,SNI20220315-333,109212,SNI-312,,,IDR,"Rp10.790.712,90",10790712.9,,980977,,,10790712.9
6593906,SNI20220315-334,15/3/2022,Print,SNI20220315-334,109212,SNI-312,,,IDR,"Rp2.613.289,93",2613289.93,,237572,,,2613289.93
6593907,SNI20220315-335,15/3/2022,Print,SNI20220315-335,SNI-225,SNI-225,,,IDR,"Rp210.015,60",210015.6,,19092,,,210015.6
6593908,SNI20220315-336,15/3/2022,Print,SNI20220315-336,98,SNI-224,,,IDR,"Rp147.164,55",147164.55,,13379,,,147164.55
6593909,SNI20220315-337,15/3/2022,Print,SNI20220315-337,SNI-476,SNI-476,,,IDR,"Rp264.925,78",264925.78,,24085,,,264925.78
6593910,SNI20220315-338,15/3/2022,Print,SNI20220315-338,SNI-606,SNI-606,,,IDR,"Rp223.691,68",223691.68,,20335,,,223691.68
6593911,SNI20220315-339,15/3/2022,Print,SNI20220315-339,7172,SNI-226,,,IDR,"Rp1.252.080,30",1252080.3,,113825,,,1252080.3
6593912,SNI20220315-340,15/3/2022,Print,SNI20220315-340,7152,SNI-316,,,IDR,"Rp510.908,16",510908.16,,46445,,,510908.16
6593913,SNI20220315-341,15/3/2022,Print,SNI20220315-341,SNI-690,SNI-690,,,IDR,"Rp109.167,58",109167.58,,9928,,,109167.58
6593914,SNI20220315-342,15/3/2022,Print,SNI20220315-342,1108,SNI-229,,,IDR,"Rp1.157.951,78",1157951.78,,105274,,,1157951.78
6593915,SNI20220315-343,15/3/2022,Print,SNI20220315-343,JBG-091,SNI-230,,,IDR,"Rp91.018,36",91018.36,,8275,,,91018.36
6593916,SNI20220315-344,15/3/2022,Print,SNI20220315-344,SNI-565,SNI-565,,,IDR,"Rp227.075,81",227075.81,,20642,,,227075.81
6593917,SNI20220315-345,15/3/2022,Print,SNI20220315-345,SNI-896,SNI-896,,,IDR,"Rp98.041,70",98041.7,,8912,,,98041.7
6593918,SNI20220315-346,15/3/2022,Print,SNI20220315-346,SNI-521,SNI-521,,,IDR,"Rp79.821,01",79821.01,,7255,,,79821.01
6593919,SNI20220315-347,15/3/2022,Print,SNI20220315-347,JBR-606,SNI-092,,,IDR,"Rp104.698,45",104698.45,,9518,,,104698.45
6593920,SNI20220315-348,15/3/2022,Print,SNI20220315-348,SNI-524,SNI-524,,,IDR,"Rp84.337,57",84337.57,,7669,,,84337.57
6593921,SNI20220315-349,15/3/2022,Print,SNI20220315-349,SNI-005,SNI-005,,,IDR,"Rp176.685,55",176685.55,,16063,,,176685.55
6593922,SNI20220315-350,15/3/2022,Print,SNI20220315-350,SNI-258,SNI-258,,,IDR,"Rp277.242,54",277242.54,,25201,,,277242.54
6593923,SNI20220315-351,15/3/2022,Print,SNI20220315-351,JBR-434,SNI-363,,,IDR,"Rp499.565,57",499565.57,,45410,,,499565.57
6593924,SNI20220316-352,16/3/2022,Print,SNI20220316-352,SNI-930,SNI-930,,,IDR,"Rp89.545,73",89545.73,,8141,,,89545.73
6593925,SNI20220316-353,16/3/2022,Print,SNI20220316-353,SNI-869,SNI-869,,,IDR,"Rp899.071,67",899071.67,,81731,,,899071.67
6593926,SNI20220316-354,16/3/2022,Print,SNI20220316-354,131746,SNI-228,,,IDR,"Rp328.556,34",328556.34,,29869,,,328556.34
6593927,SNI20220316-355,16/3/2022,Print,SNI20220316-355,9173,SNI-868,,,IDR,"Rp969.849,55",969849.55,,88169,,,969849.55
6593928,SNI20220316-356,16/3/2022,Print,SNI20220316-356,GRK-020,SNI-497,,,IDR,"Rp276.082,01",276082.01,,25098,,,276082.01
6593929,SNI20220316-357,16/3/2022,Print,SNI20220316-357,SNI-199,SNI-199,,,IDR,"Rp354.342,45",354342.45,,32212,,,354342.45
6593930,SNI20220316-358,16/3/2022,Print,SNI20220316-358,SNI-913,SNI-913,,,IDR,"Rp314.697,46",314697.46,,28609,,,314697.46
6593931,SNI20220316-359,16/3/2022,Print,SNI20220316-359,124693,SNI-266,,,IDR,"Rp234.664,47",234664.47,,21331,,,234664.47
6593932,SNI20220316-360,16/3/2022,Print,SNI20220316-360,129323,SNI-931,,,IDR,"Rp35.252,29",35252.29,,3205,,,35252.29
6593933,SNI20220316-361,16/3/2022,Print,SNI20220316-361,123430,SNI-932,,,IDR,"Rp68.570,33",68570.33,,6233,,,68570.33
6593934,SNI20220316-362,16/3/2022,Print,SNI20220316-362,SNI-025,SNI-025,,,IDR,"Rp141.932,16",141932.16,,12902,,,141932.16
6593935,SNI20220316-363,16/3/2022,Print,SNI20220316-363,SNI-426,SNI-426,,,IDR,"Rp10.846.329,49",10846329.49,,986027,,,10846329.49
6593953,SNI20220316-364,16/3/2022,Print,SNI20220316-364,SNI-757,SNI-757,,,IDR,"Rp21.581.420,44",21581420.44,,1961943,,,21581420.44
6593936,SNI20220316-365,16/3/2022,Print,SNI20220316-365,166726,SNI-371,,,IDR,"Rp21.581.421,44",21581421.44,,1961944,,,21581421.44
6593955,SNI20220316-367,16/3/2022,Print,SNI20220316-367,SNI-364,SNI-364,,,IDR,"Rp43.162.844,11",43162844.11,,3923893,,,43162844.11
6593954,SNI20220316-368,16/3/2022,Print,SNI20220316-368,SNI-933,SNI-933,,,IDR,"Rp26.189.027,52",26189027.52,,2380818,,,26189027.52
6593937,SNI20220316-369,16/3/2022,Print,SNI20220316-369,SNI-029,SNI-029,,,IDR,"Rp523.407,79",523407.79,,47581,,,523407.79
6593938,SNI20220316-370,16/3/2022,Print,SNI20220316-370,JBR-329,SNI-263,,,IDR,"Rp758.088,84",758088.84,,68916,,,758088.84
6593939,SNI20220316-371,16/3/2022,Print,SNI20220316-371,SNI-265,SNI-265,,,IDR,"Rp252.707,56",252707.56,,22978,,,252707.56
6593940,SNI20220316-372,16/3/2022,Print,SNI20220316-372,SNI-668,SNI-668,,,IDR,"Rp224.804,45",224804.45,,20434,,,224804.45
6593941,SNI20220316-373,16/3/2022,Print,SNI20220316-373,SNI-331,SNI-331,,,IDR,"Rp521.045,10",521045.1,,47367,,,521045.1
6593942,SNI20220316-374,16/3/2022,Print,SNI20220316-374,SNI-067,SNI-067,,,IDR,"Rp646.322,32",646322.32,,58757,,,646322.32
6593943,SNI20220316-375,16/3/2022,Print,SNI20220316-375,JBG-824,SNI-340,,,IDR,"Rp726.492,16",726492.16,,66045,,,726492.16
6593944,SNI20220316-376,16/3/2022,Print,SNI20220316-376,114511,SNI-156,,,IDR,"Rp263.482,62",263482.62,,23952,,,263482.62
6593945,SNI20220316-377,16/3/2022,Print,SNI20220316-377,SNI-333,SNI-333,,,IDR,"Rp1.027.876,50",1027876.5,,93445,,,1027876.5
6593946,SNI20220316-378,16/3/2022,Print,SNI20220316-378,SNI-327,SNI-327,,,IDR,"Rp3.464.343,21",3464343.21,,314944,,,3464343.21
6593947,SNI20220316-379,16/3/2022,Print,SNI20220316-379,SNI-487,SNI-487,,,IDR,"Rp151.695,93",151695.93,,13789,,,151695.93
6593948,SNI20220316-380,16/3/2022,Print,SNI20220316-380,SNI-326,SNI-326,,,IDR,"Rp34.899,82",34899.82,,3173,,,34899.82
6593949,SNI20220316-381,16/3/2022,Print,SNI20220316-381,8929,SNI-346,,,IDR,"Rp127.434,78",127434.78,,11585,,,127434.78
6593950,SNI20220316-382,16/3/2022,Print,SNI20220316-382,138116,SNI-356,,,IDR,"Rp423.595,90",423595.9,,38508,,,423595.9
6593951,SNI20220316-383,16/3/2022,Print,SNI20220316-383,SNI-357,SNI-357,,,IDR,"Rp284.013,64",284013.64,,25821,,,284013.64
6593952,SNI20220316-384,16/3/2022,Print,SNI20220316-384,SNI-359,SNI-359,,,IDR,"Rp489.576,55",489576.55,,44507,,,489576.55
6594278,SNI20220317-385,17/3/2022,Print,SNI20220317-385,SNI-402,SNI-402,,,IDR,"Rp213.649,00",213649,,19423,,,213649
6594279,SNI20220317-386,17/3/2022,Print,SNI20220317-386,22559,SNI-417,,,IDR,"Rp106.824,00",106824,,9711,,,106824
6594280,SNI20220317-387,17/3/2022,Print,SNI20220317-387,15177,SNI-404,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594281,SNI20220317-388,17/3/2022,Print,SNI20220317-388,13396,SNI-407,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594282,SNI20220317-389,17/3/2022,Print,SNI20220317-389,2457,SNI-410,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594283,SNI20220317-390,17/3/2022,Print,SNI20220317-390,SNI-062,SNI-062,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594284,SNI20220317-391,17/3/2022,Print,SNI20220317-391,51672,SNI-614,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594285,SNI20220317-392,17/3/2022,Print,SNI20220317-392,SNI-049,SNI-049,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594286,SNI20220317-393,17/3/2022,Print,SNI20220317-393,SNI-327,SNI-327,,,IDR,"Rp106.824,00",106824,,9711,,,106824
6594287,SNI20220317-394,17/3/2022,Print,SNI20220317-394,SNI-339,SNI-339,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594288,SNI20220317-395,17/3/2022,Print,SNI20220317-395,114511,SNI-156,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6594289,SNI20220317-396,17/3/2022,Print,SNI20220317-396,140681,SNI-153,,,IDR,"Rp106.824,00",106824,,9711,,,106824
6594290,SNI20220317-397,17/3/2022,Print,SNI20220317-397,SNI-445,SNI-445,,,IDR,"Rp142.432,00",142432,,12948,,,142432
6594291,SNI20220317-398,17/3/2022,Print,SNI20220317-398,JBG-824,SNI-340,,,IDR,"Rp35.608,00",35608,,3237,,,35608
6593956,SNI20220317-399,17/3/2022,Print,SNI20220317-399,SNI-344,SNI-344,,,IDR,"Rp159.720,85",159720.85,,14521,,,159720.85
6593957,SNI20220317-400,17/3/2022,Print,SNI20220317-400,SNI-548,SNI-548,,,IDR,"Rp1.148.897,35",1148897.35,,104446,,,1148897.35
6593958,SNI20220317-401,17/3/2022,Print,SNI20220317-401,SNI-345,SNI-345,,,IDR,"Rp784.060,68",784060.68,,71279,,,784060.68
6593959,SNI20220317-402,17/3/2022,Print,SNI20220317-402,SNI-325,SNI-325,,,IDR,"Rp222.537,10",222537.1,,20231,,,222537.1
6593960,SNI20220317-403,17/3/2022,Print,SNI20220317-403,SNI-869,SNI-869,,,IDR,"Rp832.225,55",832225.55,,75655,,,832225.55
6593961,SNI20220317-404,17/3/2022,Print,SNI20220317-404,SNI-930,SNI-930,,,IDR,"Rp127.705,34",127705.34,,11612,,,127705.34
6593962,SNI20220317-405,17/3/2022,Print,SNI20220317-405,SNI-339,SNI-339,,,IDR,"Rp203.310,28",203310.28,,18484,,,203310.28
6593963,SNI20220317-406,17/3/2022,Print,SNI20220317-406,109212,SNI-312,,,IDR,"Rp3.024.551,07",3024551.07,,274959,,,3024551.07
6593964,SNI20220317-407,17/3/2022,Print,SNI20220317-407,110921,SNI-934,,,IDR,"Rp15.978.921,61",15978921.61,,1452630,,,15978921.61
6593965,SNI20220317-408,17/3/2022,Print,SNI20220317-408,SNI-445,SNI-445,,,IDR,"Rp1.047.620,31",1047620.31,,95239,,,1047620.31
6593966,SNI20220317-409,17/3/2022,Print,SNI20220317-409,22559,SNI-417,,,IDR,"Rp503.403,07",503403.07,,45764,,,503403.07
6593967,SNI20220317-410,17/3/2022,Print,SNI20220317-410,171942,SNI-574,,,IDR,"Rp551.359,43",551359.43,,50125,,,551359.43
6593968,SNI20220317-411,17/3/2022,Print,SNI20220317-411,15177,SNI-404,,,IDR,"Rp59.414,41",59414.41,,5401,,,59414.41
6593969,SNI20220317-412,17/3/2022,Print,SNI20220317-412,SNI-062,SNI-062,,,IDR,"Rp341.487,63",341487.63,,31044,,,341487.63
6593970,SNI20220317-413,17/3/2022,Print,SNI20220317-413,16178,SNI-185,,,IDR,"Rp3.862.246,43",3862246.43,,351113,,,3862246.43
6593971,SNI20220317-414,17/3/2022,Print,SNI20220317-414,7187,SNI-154,,,IDR,"Rp404.611,30",404611.3,,36783,,,404611.3
6593972,SNI20220317-415,17/3/2022,Print,SNI20220317-415,SNI-400,SNI-400,,,IDR,"Rp294.576,78",294576.78,,26781,,,294576.78
6593973,SNI20220317-416,17/3/2022,Print,SNI20220317-416,SNI-401,SNI-401,,,IDR,"Rp359.652,42",359652.42,,32696,,,359652.42
6593974,SNI20220317-417,17/3/2022,Print,SNI20220317-417,SNI-402,SNI-402,,,IDR,"Rp259.105,37",259105.37,,23555,,,259105.37
6593975,SNI20220317-418,17/3/2022,Print,SNI20220317-418,SNI-691,SNI-691,,,IDR,"Rp283.626,77",283626.77,,25785,,,283626.77
6593976,SNI20220317-419,17/3/2022,Print,SNI20220317-419,SNI-618,SNI-618,,,IDR,"Rp35.252,29",35252.29,,3205,,,35252.29
6593977,SNI20220317-420,17/3/2022,Print,SNI20220317-420,51672,SNI-089,,,IDR,"Rp719.374,47",719374.47,,65390,,,719374.47
6593985,SNI20220317-421,17/3/2022,Print,SNI20220317-421,41194,SNI-588,,,IDR,"Rp407.058,42",407058.42,,37005,,,407058.42
6593986,SNI20220317-422,17/3/2022,Print,SNI20220317-422,SNI-088,SNI-088,,,IDR,"Rp2.991.502,34",2991502.34,,271958,,,2991502.34
6593987,SNI20220317-423,17/3/2022,Print,SNI20220317-423,SNI-087,SNI-087,,,IDR,"Rp107.371,10",107371.1,,9760,,,107371.1
6593988,SNI20220317-424,17/3/2022,Print,SNI20220317-424,109863,SNI-425,,,IDR,"Rp2.902.204,53",2902204.53,,263838,,,2902204.53
6593989,SNI20220317-425,17/3/2022,Print,SNI20220317-425,SNI-173,SNI-173,,,IDR,"Rp3.908.911,64",3908911.64,,355354,,,3908911.64
6593990,SNI20220317-426,17/3/2022,Print,SNI20220317-426,SNI-757,SNI-757,,,IDR,"Rp10.790.709,72",10790709.72,,980971,,,10790709.72
6593991,SNI20220317-427,17/3/2022,Print,SNI20220317-427,SNI-117,SNI-117,,,IDR,"Rp4.086.291,63",4086291.63,,371482,,,4086291.63
6593992,SNI20220317-428,17/3/2022,Print,SNI20220317-428,21400,SNI-628,,,IDR,"Rp4.360.778,12",4360778.12,,396432,,,4360778.12
6593993,SNI20220317-429,17/3/2022,Print,SNI20220317-429,SNI-591,SNI-591,,,IDR,"Rp449.180,84",449180.84,,40831,,,449180.84
6593994,SNI20220318-461,18/3/2022,Print,SNI20220318-461,139896,SNI-261,,,IDR,"Rp214.745,24",214745.24,,19525,,,214745.24
6593995,SNI20220318-462,18/3/2022,Print,SNI20220318-462,17030,SNI-277,,,IDR,"Rp1.362.045,98",1362045.98,,123825,,,1362045.98
6593996,SNI20220318-463,18/3/2022,Print,SNI20220318-463,SNI-550,SNI-550,,,IDR,"Rp87.690,14",87690.14,,7973,,,87690.14
6593997,SNI20220318-464,18/3/2022,Print,SNI20220318-464,BLT-271,SNI-670,,,IDR,"Rp344.247,24",344247.24,,31296,,,344247.24
6593998,SNI20220318-465,18/3/2022,Print,SNI20220318-465,JBG-189,SNI-861,,,IDR,"Rp578.576,69",578576.69,,52598,,,578576.69
6593999,SNI20220318-466,18/3/2022,Print,SNI20220318-466,140681,SNI-153,,,IDR,"Rp2.710.510,03",2710510.03,,246410,,,2710510.03
6594000,SNI20220318-467,18/3/2022,Print,SNI20220318-467,SNI-199,SNI-199,,,IDR,"Rp284.815,78",284815.78,,25891,,,284815.78
6594001,SNI20220318-468,18/3/2022,Print,SNI20220318-468,SNI-285,SNI-285,,,IDR,"Rp445.069,33",445069.33,,40461,,,445069.33
6594002,SNI20220318-469,18/3/2022,Print,SNI20220318-469,131746,SNI-228,,,IDR,"Rp314.698,44",314698.44,,28609,,,314698.44
6594003,SNI20220318-470,18/3/2022,Print,SNI20220318-470,11146,SNI-058,,,IDR,"Rp16.186.065,08",16186065.08,,1471457,,,16186065.08
6594004,SNI20220318-471,18/3/2022,Print,SNI20220318-471,11146,SNI-058,,,IDR,"Rp2.984.859,55",2984859.55,,271351,,,2984859.55
6594005,SNI20220318-472,18/3/2022,Print,SNI20220318-472,135240,SNI-216,,,IDR,"Rp153.871,03",153871.03,,13987,,,153871.03
6594006,SNI20220318-473,18/3/2022,Print,SNI20220318-473,SNI-499,SNI-499,,,IDR,"Rp583.585,03",583585.03,,53052,,,583585.03
6594007,SNI20220318-474,18/3/2022,Print,SNI20220318-474,SNI-215,SNI-215,,,IDR,"Rp538.056,85",538056.85,,48915,,,538056.85
6594008,SNI20220318-475,18/3/2022,Print,SNI20220318-475,SNI-212,SNI-212,,,IDR,"Rp142.256,71",142256.71,,12934,,,142256.71
6594009,SNI20220318-476,18/3/2022,Print,SNI20220318-476,129225,SNI-206,,,IDR,"Rp1.751.993,10",1751993.1,,159273,,,1751993.1
6594010,SNI20220318-477,18/3/2022,Print,SNI20220318-477,SNI-222,SNI-222,,,IDR,"Rp335.531,88",335531.88,,30501,,,335531.88
